obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,Collision
1,hexagon,square,high,low,high,22.05,47.29,51.65,1.51,0,square,square,medium,high,high,47.64,83.64,88.9,99.55,Да
1,circle,square,high,medium,high,72.45,91.97,2.37,47.88,1,circle,circle,high,medium,high,87.58,28.12,12.57,95.71,Нет
1,triangle,triangle,low,low,medium,71.96,38.9,11.71,87.01,1,star,circle,medium,high,medium,50.86,29.08,53.29,65.69,Да
0,triangle,hexagon,high,low,medium,77.21,5.59,1.03,19.61,1,hexagon,triangle,high,high,low,30.35,2.83,95.96,84.76,Да
1,circle,circle,medium,low,medium,89.22,2.38,95.45,95.8,0,triangle,triangle,low,low,medium,71.35,25.2,59.87,29.66,Да
1,star,triangle,low,medium,high,15.2,20.99,31.33,74.06,1,circle,square,medium,low,medium,96.24,26.14,80.17,91.75,Да
0,square,circle,high,medium,medium,95.67,5.2,68.81,76.24,1,circle,square,medium,low,low,73.69,29.75,37.34,59.19,Да
0,star,square,high,medium,high,99.85,37.11,60.84,66.55,0,triangle,circle,high,low,low,90.88,36.86,37.72,50.97,Да
1,square,square,medium,high,medium,1.45,38.43,72.47,44.75,1,hexagon,triangle,medium,medium,medium,11.27,57.67,32.57,83.57,Да
0,square,hexagon,medium,high,low,9.13,97.21,88.29,46.1,0,circle,triangle,low,low,medium,12.1,21.64,2.18,88.95,Нет
0,circle,triangle,high,low,high,43.4,30.62,23.31,83.91,1,hexagon,circle,medium,medium,low,15.46,63.68,92.49,70.12,Да
0,star,triangle,low,high,medium,3.44,59.89,42.58,13.91,0,star,star,medium,high,high,70.29,13.33,34.96,2.5,Нет
0,triangle,star,high,medium,medium,73.49,81.88,32.84,52.21,0,circle,square,low,high,high,38.97,93.09,36.71,59.72,Да
0,star,hexagon,low,medium,high,65.07,51.3,8.25,30.99,0,hexagon,triangle,high,low,low,47.77,2.61,75.95,82.17,Да
0,star,triangle,medium,medium,high,77.59,69.66,3.19,98.43,0,star,circle,high,medium,high,26.19,90.82,52.69,54.53,Да
1,square,square,medium,high,high,99.84,97.44,76.48,0.37,0,circle,square,low,medium,high,73.61,54.72,36.2,93.49,Да
1,square,hexagon,low,low,high,93.34,32.42,12.92,6.37,0,square,circle,medium,medium,medium,84.53,71.0,88.36,89.73,Да
1,triangle,star,low,high,high,29.98,7.42,1.54,96.74,0,hexagon,star,high,high,medium,16.02,29.83,82.54,52.97,Да
1,triangle,star,medium,low,high,39.65,43.03,43.84,54.38,0,star,hexagon,high,low,medium,19.27,17.38,97.68,40.38,Да
1,square,square,low,medium,high,77.6,54.06,32.23,13.85,1,square,triangle,high,high,high,33.94,94.73,64.1,5.51,Да
1,star,triangle,medium,low,low,38.82,58.0,6.61,44.86,1,hexagon,square,low,medium,medium,28.02,44.1,69.01,63.26,Да
1,square,square,high,high,medium,69.86,73.86,5.16,32.27,1,circle,circle,low,high,high,53.15,48.05,32.45,26.6,Да
1,hexagon,star,low,high,low,91.86,89.81,91.32,91.12,1,hexagon,circle,medium,low,high,75.26,98.57,9.96,66.85,Да
0,hexagon,hexagon,low,high,high,40.59,50.02,93.97,68.76,0,star,square,low,low,medium,79.33,33.61,10.59,79.88,Да
1,square,triangle,medium,medium,low,56.05,14.34,48.23,13.05,1,circle,triangle,low,low,low,20.84,10.02,64.59,40.87,Да
1,triangle,square,low,medium,high,84.15,40.34,84.83,53.64,0,circle,triangle,low,medium,high,17.56,58.69,11.33,1.56,Нет
0,square,triangle,low,high,medium,47.77,15.54,80.01,13.45,1,circle,circle,high,high,high,36.37,55.48,90.66,86.53,Да
0,star,hexagon,high,medium,medium,28.91,18.23,57.94,66.52,0,triangle,triangle,low,medium,low,14.77,77.31,70.39,54.9,Нет
1,hexagon,star,medium,high,medium,25.82,0.17,75.08,72.72,0,star,hexagon,low,low,medium,9.18,95.51,22.62,31.48,Да
0,circle,square,low,low,low,7.19,92.97,93.05,56.22,1,square,star,high,medium,high,24.26,30.77,27.92,63.38,Да
1,triangle,star,high,low,medium,33.04,74.53,56.63,96.6,0,circle,star,low,low,low,39.39,72.18,71.0,67.44,Да
0,circle,square,high,medium,high,68.59,10.03,51.17,94.43,0,star,hexagon,low,high,low,58.78,43.45,82.41,14.75,Да
1,triangle,triangle,high,medium,medium,5.88,92.01,0.35,20.59,0,triangle,triangle,high,low,low,72.33,78.38,83.94,64.64,Нет
0,circle,circle,low,medium,low,27.43,87.04,54.21,0.03,1,triangle,circle,medium,high,medium,22.28,16.43,60.1,28.67,Да
0,circle,square,medium,medium,medium,11.16,90.99,81.75,66.27,1,circle,triangle,low,high,low,81.87,50.09,15.52,80.36,Нет
1,square,square,high,low,medium,40.45,9.73,76.21,47.56,1,star,square,medium,low,medium,3.37,7.72,81.84,94.15,Да
1,triangle,star,low,high,low,9.34,7.99,64.58,33.47,1,triangle,square,medium,high,low,44.4,56.12,79.16,10.27,Да
1,hexagon,circle,medium,high,low,74.61,6.77,2.46,91.69,1,circle,triangle,medium,high,high,63.31,16.9,83.54,91.74,Да
1,circle,circle,medium,medium,low,92.8,96.69,92.54,97.85,1,hexagon,hexagon,high,low,high,29.13,96.0,15.77,90.34,Да
1,square,circle,high,high,high,19.23,66.05,42.91,93.06,0,hexagon,square,medium,low,low,68.37,55.43,68.44,34.29,Да
0,star,circle,low,medium,medium,25.06,17.8,57.15,50.02,1,hexagon,star,high,low,high,86.71,52.94,96.02,2.88,Да
0,triangle,hexagon,high,high,high,16.02,92.92,39.77,70.34,1,square,circle,low,medium,medium,8.94,97.23,25.61,66.32,Да
1,triangle,triangle,medium,medium,high,18.74,44.32,34.89,17.16,1,star,hexagon,medium,low,low,51.26,49.84,71.67,34.47,Да
0,hexagon,square,low,medium,low,31.16,78.54,51.06,95.09,0,hexagon,square,medium,low,high,1.88,67.67,25.89,19.16,Да
0,circle,triangle,high,high,high,28.12,63.62,49.47,28.37,1,triangle,circle,medium,high,low,27.96,4.67,30.71,10.86,Да
1,square,triangle,medium,medium,medium,38.52,64.97,35.64,19.27,0,square,star,low,high,high,13.69,70.83,48.53,19.6,Да
0,circle,triangle,low,high,low,52.49,43.97,80.39,6.02,0,hexagon,square,low,high,medium,62.43,10.43,89.5,23.75,Да
1,square,triangle,low,low,high,72.75,39.5,5.06,55.04,0,circle,square,high,medium,low,24.87,78.02,3.87,79.58,Да
0,hexagon,hexagon,high,medium,medium,88.45,16.19,11.7,94.85,0,triangle,circle,high,medium,high,28.24,87.68,98.96,78.38,Нет
1,circle,star,high,medium,medium,45.94,7.08,8.25,13.56,1,square,circle,high,low,low,20.56,31.55,77.21,49.44,Да
0,star,hexagon,medium,low,medium,90.9,92.8,56.5,12.08,1,square,triangle,high,high,high,24.38,87.81,35.98,55.33,Да
0,hexagon,square,high,medium,high,67.98,93.66,41.25,27.26,1,triangle,square,high,high,low,22.51,48.26,35.42,91.78,Да
1,hexagon,circle,low,low,low,72.89,64.13,45.2,66.54,0,hexagon,star,high,high,medium,69.79,57.16,48.3,90.8,Да
1,triangle,star,high,high,low,52.22,38.81,57.67,54.78,0,circle,circle,low,medium,medium,95.58,41.1,87.55,82.87,Да
0,square,square,low,low,medium,52.32,2.51,32.4,9.62,0,circle,hexagon,medium,low,high,49.02,47.65,1.79,37.43,Да
1,circle,circle,medium,high,low,53.2,44.77,18.31,44.23,1,circle,square,medium,medium,medium,60.04,90.83,54.82,36.66,Да
0,square,hexagon,high,low,low,49.2,65.9,30.68,6.69,0,square,hexagon,medium,high,medium,81.81,94.73,5.61,88.79,Да
1,hexagon,triangle,low,low,low,45.89,30.03,99.4,85.19,1,hexagon,square,low,medium,medium,47.61,44.59,11.56,92.65,Да
1,circle,square,medium,low,low,77.46,34.24,95.27,10.71,0,triangle,circle,low,low,low,30.2,51.44,69.07,79.85,Да
0,star,triangle,low,medium,high,38.77,47.23,95.66,47.13,1,star,triangle,high,low,low,95.1,11.62,23.43,75.71,Нет
0,square,triangle,medium,medium,low,20.67,49.49,2.76,51.05,1,circle,square,high,high,high,90.62,32.56,4.16,55.82,Да
0,square,triangle,high,medium,low,13.56,74.29,8.95,53.01,0,triangle,circle,medium,medium,medium,22.04,51.32,16.42,33.83,Да
0,star,star,medium,medium,high,87.96,49.98,4.57,60.92,1,triangle,circle,medium,high,medium,70.31,20.26,20.86,24.06,Да
0,hexagon,circle,low,high,low,86.29,84.53,81.55,70.16,0,circle,circle,low,high,high,64.71,57.65,76.98,14.03,Да
1,square,triangle,low,low,low,24.36,48.28,99.14,0.44,1,star,hexagon,low,low,high,64.96,68.53,62.49,72.82,Да
0,triangle,square,medium,high,low,11.82,3.19,54.3,3.09,1,square,circle,medium,high,low,83.06,65.0,73.51,77.7,Да
1,triangle,star,high,low,medium,96.05,14.14,70.08,61.16,0,square,hexagon,low,high,medium,67.41,44.25,36.98,35.86,Да
1,circle,circle,low,low,high,48.2,71.82,35.22,18.21,0,hexagon,star,medium,low,medium,51.8,76.93,11.31,0.6,Да
1,star,square,high,high,low,9.34,45.19,76.54,83.18,1,square,triangle,medium,medium,medium,84.61,31.95,80.53,93.86,Да
1,hexagon,star,medium,low,high,21.53,46.12,65.61,62.75,0,triangle,circle,medium,medium,low,26.48,46.93,14.04,43.71,Да
1,triangle,star,medium,medium,high,70.38,97.8,80.1,98.04,1,square,star,medium,medium,low,67.92,27.02,38.27,97.46,Да
1,circle,circle,low,medium,low,8.13,57.15,50.0,72.8,1,hexagon,circle,medium,low,low,70.15,60.36,26.23,67.74,Да
0,circle,triangle,low,high,high,43.31,11.69,19.4,9.07,1,triangle,star,medium,high,medium,87.03,44.07,29.65,12.4,Да
0,square,square,high,high,medium,42.76,43.38,47.57,17.1,1,triangle,circle,medium,medium,high,99.83,21.71,60.19,32.7,Да
1,hexagon,hexagon,medium,high,high,68.57,56.13,31.21,4.65,1,star,triangle,high,low,low,55.76,30.82,16.44,65.71,Да
0,triangle,triangle,high,medium,low,19.94,3.75,69.41,74.12,1,circle,circle,low,medium,medium,48.44,27.95,44.59,64.93,Да
0,star,hexagon,high,low,low,98.38,36.46,13.68,12.68,0,circle,hexagon,low,medium,low,60.07,91.09,63.87,23.2,Нет
0,square,square,high,high,medium,15.53,96.78,33.19,66.38,0,circle,circle,medium,medium,high,65.87,52.2,86.89,17.69,Нет
0,triangle,hexagon,medium,low,low,59.84,75.13,0.66,55.54,1,hexagon,square,low,high,medium,71.3,65.27,37.12,27.68,Да
0,circle,hexagon,medium,low,medium,32.81,37.22,81.55,63.33,0,square,hexagon,high,low,low,28.12,93.47,31.87,78.69,Да
1,star,circle,high,high,high,13.29,26.21,40.66,50.87,1,circle,star,low,medium,medium,48.7,18.22,36.78,24.19,Да
0,circle,circle,high,high,high,53.89,28.32,77.62,1.3,1,square,circle,high,medium,high,37.09,93.69,50.08,70.18,Да
1,square,circle,high,medium,high,16.95,82.84,9.76,25.32,0,circle,circle,high,low,high,3.88,53.96,31.31,87.0,Да
1,star,hexagon,medium,high,low,67.98,40.16,19.38,88.5,0,star,circle,medium,low,high,60.95,85.62,25.05,39.16,Да
0,star,hexagon,medium,medium,low,3.24,84.32,85.05,92.93,0,square,square,low,low,high,87.48,16.8,37.53,0.7,Нет
1,square,star,medium,medium,medium,51.04,90.87,59.55,9.72,0,hexagon,triangle,low,low,medium,92.15,27.29,77.78,14.2,Да
1,circle,star,high,low,high,21.9,46.42,0.59,95.26,0,hexagon,triangle,high,low,low,51.74,19.42,25.28,31.19,Да
0,star,circle,medium,medium,medium,95.0,94.53,90.51,67.05,1,square,hexagon,medium,high,high,76.59,65.34,84.46,19.0,Да
1,hexagon,star,high,low,medium,71.05,30.0,98.35,92.26,1,hexagon,hexagon,medium,low,medium,71.24,14.08,28.51,28.95,Да
0,hexagon,triangle,low,medium,low,75.53,26.0,66.12,40.12,0,triangle,square,high,medium,high,22.89,79.25,60.31,54.4,Нет
1,circle,star,high,high,high,70.54,10.73,72.78,10.17,0,hexagon,square,low,high,high,6.29,25.04,97.1,2.11,Да
0,star,star,medium,low,medium,66.59,24.58,13.36,30.25,0,star,square,medium,medium,medium,74.79,25.55,95.18,6.43,Да
0,circle,triangle,low,high,high,13.8,77.27,76.62,68.97,0,star,star,high,high,medium,28.27,28.11,43.46,85.57,Да
1,hexagon,triangle,low,low,low,99.74,40.38,9.9,79.52,1,square,square,medium,low,medium,54.94,74.64,6.75,52.23,Да
1,star,square,low,medium,high,65.74,14.82,88.97,5.01,0,hexagon,square,high,high,high,52.41,92.42,90.26,93.55,Да
1,star,hexagon,low,low,medium,89.74,10.7,50.48,48.7,0,square,square,medium,medium,high,81.79,90.75,12.69,0.33,Да
1,circle,hexagon,high,high,medium,50.38,49.02,14.12,6.44,1,circle,square,medium,high,low,64.46,10.13,92.35,0.02,Да
0,star,circle,high,low,high,28.6,53.94,8.87,86.36,0,triangle,triangle,medium,high,high,84.71,26.24,73.26,73.96,Нет
0,circle,square,medium,high,high,43.72,79.46,44.01,47.63,0,square,circle,medium,low,low,75.22,67.22,93.42,47.63,Да
1,triangle,square,medium,low,high,39.92,71.48,0.53,91.48,0,square,circle,high,medium,high,99.98,61.86,66.54,91.38,Да
0,triangle,square,medium,medium,medium,1.6,16.71,96.12,7.86,1,square,triangle,medium,high,low,86.39,35.0,99.51,78.66,Да
1,hexagon,square,medium,low,medium,67.49,27.69,17.07,33.05,1,square,square,low,medium,low,21.11,86.28,46.7,50.4,Да
1,hexagon,star,low,high,medium,73.76,69.38,41.95,67.65,0,star,star,low,high,low,96.14,13.05,32.96,47.85,Нет
0,square,square,medium,medium,high,4.09,18.06,60.67,29.36,1,triangle,star,low,medium,medium,34.01,63.9,39.33,81.12,Да
1,triangle,circle,medium,low,medium,24.59,80.32,67.48,84.16,1,circle,hexagon,medium,medium,medium,60.78,27.31,35.03,80.37,Да
0,triangle,hexagon,high,medium,high,66.44,65.74,56.48,98.68,1,triangle,circle,low,medium,low,94.14,52.72,40.08,27.69,Да
0,square,square,low,high,medium,32.19,53.63,17.86,28.12,1,square,hexagon,medium,low,medium,21.42,38.75,88.52,67.46,Да
0,circle,hexagon,medium,medium,medium,93.38,64.43,47.18,36.11,0,star,square,medium,low,high,85.73,97.97,59.21,64.32,Да
0,triangle,triangle,low,high,high,11.26,9.97,32.26,96.73,1,circle,hexagon,high,medium,medium,95.32,48.67,72.57,85.61,Да
0,triangle,circle,medium,low,low,92.81,54.8,8.94,35.81,1,square,square,low,medium,medium,85.38,97.61,28.79,86.86,Да
0,hexagon,triangle,low,high,medium,91.4,45.13,38.75,55.6,1,square,hexagon,high,low,high,81.92,25.5,98.99,26.83,Да
0,square,square,low,high,low,95.58,51.3,60.88,76.92,1,hexagon,triangle,medium,high,high,26.46,76.79,28.07,87.97,Да
1,square,star,high,high,medium,7.72,33.77,10.21,43.83,1,triangle,square,medium,medium,low,40.71,71.71,15.9,92.46,Да
0,hexagon,star,medium,high,medium,27.24,46.82,16.5,37.26,1,triangle,star,high,medium,medium,76.03,84.76,77.82,10.96,Да
1,triangle,circle,medium,low,medium,25.13,88.32,8.63,49.56,0,triangle,square,medium,low,high,11.82,69.36,83.91,57.37,Да
0,star,square,low,high,high,88.53,34.49,0.11,77.95,0,hexagon,star,high,high,high,88.84,68.24,39.38,43.65,Да
1,square,square,medium,high,medium,80.72,4.49,93.64,31.22,0,star,star,low,medium,medium,21.03,66.07,54.11,40.2,Да
0,triangle,square,high,low,low,15.89,25.65,83.83,35.08,0,star,hexagon,medium,medium,medium,56.48,98.51,41.41,70.48,Нет
0,circle,square,low,high,medium,14.15,45.44,23.15,18.91,0,star,circle,medium,medium,low,10.51,22.81,29.39,12.96,Да
0,square,circle,low,low,medium,47.41,53.35,57.76,70.16,0,circle,circle,high,medium,medium,18.52,3.01,81.34,81.99,Да
1,hexagon,circle,high,low,medium,17.33,42.71,80.16,89.95,1,hexagon,circle,medium,low,high,58.55,67.8,75.7,2.66,Да
1,square,circle,medium,high,high,47.59,82.66,36.65,18.57,0,hexagon,star,low,high,medium,63.46,17.23,48.53,57.83,Да
0,hexagon,star,low,medium,high,84.47,91.52,73.91,3.46,0,star,circle,low,high,low,26.98,67.94,45.56,22.54,Нет
1,circle,square,low,low,low,49.99,48.68,86.87,38.13,1,star,square,low,medium,medium,11.91,31.97,18.02,66.75,Да
0,triangle,triangle,medium,low,high,72.44,7.59,49.87,41.02,1,star,square,medium,high,medium,54.96,4.34,63.73,52.54,Да
1,hexagon,hexagon,medium,medium,medium,25.01,42.1,88.8,64.59,1,hexagon,square,high,high,medium,84.06,76.98,92.37,99.98,Нет
1,hexagon,circle,high,medium,high,26.58,18.12,21.0,8.56,1,star,star,low,high,high,20.14,5.16,71.88,86.23,Да
0,circle,circle,low,high,high,59.38,28.35,90.14,82.15,1,triangle,star,low,medium,high,69.16,22.41,50.63,33.66,Да
0,star,star,high,medium,medium,85.24,83.29,80.55,57.4,1,star,circle,medium,high,high,38.59,33.64,3.87,52.85,Нет
1,square,star,medium,low,medium,53.11,53.53,84.01,54.6,0,triangle,hexagon,high,high,high,94.31,13.27,93.03,31.78,Да
1,star,hexagon,medium,medium,high,19.83,82.86,0.45,31.64,0,square,star,high,medium,low,8.26,91.36,30.8,72.88,Да
1,square,star,medium,low,medium,21.78,98.56,66.36,36.53,1,square,triangle,low,low,high,4.0,62.18,30.0,42.24,Да
0,circle,circle,high,high,high,61.7,54.52,40.07,5.54,1,hexagon,square,high,low,high,12.43,87.54,46.96,11.54,Да
1,circle,square,high,medium,high,10.34,91.23,60.46,75.38,1,circle,square,low,low,low,78.24,68.21,42.92,66.08,Нет
0,star,square,medium,medium,medium,6.55,68.35,8.37,60.47,0,square,circle,medium,low,high,92.28,99.19,96.23,1.11,Нет
1,circle,star,high,high,low,10.28,10.18,23.65,97.64,1,hexagon,hexagon,low,high,high,82.25,52.52,16.5,29.73,Да
1,triangle,hexagon,low,high,high,39.23,41.79,35.13,35.36,1,hexagon,square,medium,medium,high,71.78,5.38,68.91,90.71,Да
0,star,square,high,medium,low,35.44,65.89,71.84,66.62,1,triangle,star,low,low,medium,5.76,16.09,10.68,9.42,Да
0,hexagon,circle,high,medium,low,0.21,70.53,55.29,91.95,0,triangle,hexagon,medium,medium,low,21.38,58.84,27.69,50.44,Да
0,hexagon,square,low,medium,high,16.17,86.07,1.46,71.17,0,star,square,medium,low,high,93.54,34.77,72.21,79.51,Нет
1,circle,hexagon,high,medium,high,34.75,63.73,33.48,4.03,1,square,circle,high,high,low,62.28,11.29,80.4,90.45,Да
1,circle,star,high,low,medium,43.0,9.01,94.0,63.22,0,triangle,circle,low,medium,high,46.83,23.81,46.89,55.98,Да
1,square,triangle,low,medium,medium,40.23,14.24,17.99,54.54,1,circle,circle,medium,low,medium,65.23,47.46,78.93,15.32,Да
0,star,square,high,low,low,31.96,32.83,23.68,49.93,1,hexagon,star,low,high,high,17.86,51.82,93.51,94.09,Да
0,star,circle,high,high,low,81.19,29.4,30.74,55.3,1,star,circle,medium,high,high,89.29,93.46,93.58,74.93,Нет
0,triangle,hexagon,high,low,high,41.6,22.16,26.8,46.06,0,triangle,triangle,low,high,medium,65.63,9.07,34.25,39.57,Да
1,hexagon,square,high,high,high,64.45,61.73,12.17,69.18,1,triangle,star,high,low,medium,47.12,35.78,31.21,27.7,Да
1,hexagon,triangle,low,medium,medium,83.25,42.97,31.27,1.49,0,triangle,triangle,low,medium,low,45.74,50.6,72.64,4.77,Да
1,triangle,star,low,high,high,85.37,68.5,53.94,18.86,1,square,circle,low,low,low,82.24,11.33,65.41,19.14,Да
0,square,square,high,high,high,85.7,38.7,67.53,36.54,0,triangle,hexagon,low,high,high,30.79,68.78,39.23,77.77,Нет
1,triangle,hexagon,high,low,low,49.46,27.41,64.29,45.27,0,hexagon,star,low,high,high,13.71,51.5,22.87,10.86,Да
0,square,square,low,high,high,66.13,55.05,16.27,13.05,1,triangle,triangle,medium,low,medium,18.57,45.95,61.84,12.94,Да
1,square,star,low,medium,low,31.47,9.68,61.45,82.01,1,circle,star,high,medium,high,8.11,65.61,43.02,19.59,Да
0,square,hexagon,medium,medium,low,86.18,98.87,35.83,92.94,0,triangle,triangle,medium,low,low,50.79,28.78,13.21,39.53,Нет
1,circle,triangle,low,high,medium,21.33,65.56,82.18,75.12,0,star,star,low,medium,medium,67.73,33.93,63.92,18.91,Да
1,circle,circle,high,high,medium,78.77,12.22,36.24,92.88,0,star,square,low,medium,medium,93.4,16.27,69.77,90.43,Да
0,square,star,low,medium,low,46.98,62.24,97.66,74.32,1,circle,triangle,medium,low,medium,75.08,52.37,36.42,25.77,Да
0,triangle,square,high,medium,high,29.88,7.44,61.48,44.11,1,star,triangle,low,medium,high,58.31,37.24,83.2,91.95,Да
0,triangle,triangle,low,medium,high,37.97,50.62,42.9,39.31,0,square,star,high,medium,low,86.4,26.03,7.37,98.49,Да
0,triangle,hexagon,low,low,high,58.83,29.09,50.31,16.64,1,hexagon,hexagon,low,high,medium,89.22,12.47,49.59,75.48,Да
1,circle,hexagon,low,low,low,93.0,70.08,17.6,8.64,0,hexagon,square,high,high,low,71.24,2.32,95.63,0.74,Да
0,square,hexagon,high,medium,medium,9.75,48.71,68.01,21.96,0,square,triangle,low,high,medium,5.63,19.34,19.05,24.0,Да
1,hexagon,square,low,medium,high,91.95,78.59,96.31,53.21,1,star,circle,high,high,medium,29.18,24.74,17.23,26.73,Да
1,triangle,star,low,low,low,81.57,22.98,51.5,13.49,1,circle,circle,medium,medium,low,33.62,48.54,37.87,54.28,Да
1,circle,triangle,medium,medium,medium,58.73,65.62,99.24,95.12,1,circle,star,medium,medium,medium,99.74,24.1,26.81,15.84,Да
0,star,hexagon,medium,medium,high,13.03,68.78,15.05,21.85,0,hexagon,hexagon,low,high,high,46.42,81.77,22.15,7.72,Да
0,square,circle,low,low,low,81.25,47.75,63.77,83.36,1,circle,square,low,low,low,76.19,47.41,94.98,17.64,Да
0,triangle,star,low,low,low,69.06,85.83,67.79,81.88,0,square,triangle,medium,high,low,81.38,62.38,34.48,32.74,Да
0,circle,triangle,high,low,medium,49.73,14.66,31.17,14.12,0,hexagon,circle,high,low,medium,65.33,20.79,5.98,4.92,Да
0,star,triangle,high,medium,medium,88.59,75.84,35.16,71.07,1,triangle,triangle,medium,low,low,1.83,41.61,89.98,19.54,Да
0,square,hexagon,medium,medium,high,66.45,13.2,94.55,82.41,1,square,circle,low,high,high,1.93,60.28,44.82,16.75,Нет
0,hexagon,circle,high,medium,medium,28.86,15.69,61.19,88.43,1,square,star,medium,low,medium,81.88,31.1,73.59,77.24,Да
0,square,hexagon,low,medium,low,4.36,20.15,78.15,95.4,0,circle,star,medium,low,high,73.92,33.62,36.73,16.96,Нет
1,square,star,medium,low,high,75.93,66.11,72.6,93.01,1,circle,triangle,low,high,high,53.61,80.74,93.52,79.15,Да
1,triangle,square,high,high,low,25.55,63.9,61.1,31.11,0,circle,star,low,medium,high,24.89,83.72,28.78,50.82,Да
0,square,star,high,medium,low,28.05,44.59,4.79,26.77,0,triangle,square,low,low,low,8.67,53.29,66.28,75.79,Да
1,star,circle,low,medium,low,44.97,31.45,66.27,39.75,0,square,star,medium,high,medium,16.43,89.64,82.43,45.04,Да
0,star,square,high,medium,low,75.0,61.28,34.49,46.5,1,star,square,high,medium,medium,58.03,73.67,23.79,90.11,Да
0,square,triangle,high,low,high,92.43,14.42,46.9,23.39,1,hexagon,star,medium,medium,high,54.58,5.53,80.15,27.65,Да
0,square,hexagon,medium,high,low,21.63,62.87,85.15,8.61,1,circle,triangle,high,medium,high,94.13,55.95,79.23,76.68,Да
1,star,star,high,medium,medium,88.2,1.2,96.87,65.66,0,circle,square,high,medium,medium,95.73,69.78,96.42,16.34,Да
0,star,hexagon,low,low,low,60.44,14.45,69.43,17.42,0,square,hexagon,high,medium,medium,57.6,54.09,92.28,88.26,Да
1,triangle,star,high,medium,low,85.56,70.79,23.2,91.49,0,triangle,triangle,low,low,high,84.14,83.2,38.86,2.84,Да
1,hexagon,hexagon,low,medium,high,84.82,87.4,31.77,28.77,1,circle,square,low,medium,medium,81.22,30.08,59.05,45.74,Да
0,star,square,low,medium,high,39.24,7.56,13.81,19.77,1,triangle,circle,low,low,high,75.24,6.55,92.53,42.13,Да
1,hexagon,hexagon,medium,high,high,67.81,63.88,58.07,19.42,0,triangle,circle,high,high,high,43.73,63.36,0.44,62.38,Да
1,hexagon,circle,high,low,medium,94.66,6.19,92.99,28.95,0,star,hexagon,high,high,high,38.94,73.08,62.74,44.09,Да
0,star,circle,low,high,low,67.24,87.9,81.09,61.22,0,triangle,circle,high,high,high,26.41,76.53,21.54,58.9,Да
0,triangle,hexagon,low,low,low,45.82,39.17,54.36,97.83,0,star,triangle,medium,medium,low,93.71,1.11,73.88,86.17,Нет
0,square,triangle,low,low,medium,37.2,74.12,94.14,48.63,0,hexagon,square,high,high,medium,83.44,67.34,79.65,14.2,Да
0,circle,circle,low,medium,medium,14.33,17.28,89.67,59.97,0,triangle,triangle,low,low,medium,17.71,2.07,71.3,24.41,Да
0,square,star,medium,medium,high,99.88,86.14,36.11,84.26,1,hexagon,star,medium,low,medium,25.25,77.48,99.61,80.28,Да
1,circle,hexagon,low,high,medium,65.78,42.92,54.98,33.4,0,triangle,star,high,medium,high,58.13,70.31,47.93,22.81,Да
1,star,hexagon,low,low,medium,27.66,20.89,29.6,17.99,1,star,circle,low,medium,low,41.36,56.74,56.13,90.57,Да
1,square,circle,medium,high,high,7.44,57.24,0.88,43.36,0,star,hexagon,high,high,medium,21.39,50.63,40.9,54.08,Да
1,square,triangle,medium,medium,medium,75.39,28.82,45.12,31.87,0,hexagon,hexagon,low,medium,high,79.12,71.51,97.4,8.19,Да
1,circle,star,medium,high,high,85.51,28.71,75.01,86.61,1,square,star,low,medium,high,0.16,5.72,92.28,2.07,Да
0,triangle,circle,low,medium,low,42.78,11.45,63.42,97.79,1,square,hexagon,low,high,low,34.33,83.22,98.66,76.29,Нет
1,star,circle,low,high,high,95.61,21.39,92.68,68.83,1,square,hexagon,high,medium,low,92.93,20.12,98.49,85.64,Да
0,star,square,high,high,medium,32.85,79.79,68.58,65.38,1,triangle,circle,low,low,high,76.08,47.78,89.55,23.99,Да
1,star,circle,high,high,medium,75.61,52.36,14.13,71.42,0,square,triangle,high,medium,medium,40.13,48.68,93.09,24.08,Да
1,square,star,high,high,high,26.3,35.49,26.68,46.77,0,hexagon,triangle,low,high,high,92.87,77.71,11.99,95.41,Да
1,hexagon,square,medium,low,medium,33.59,92.94,12.53,62.88,0,square,square,high,low,low,90.08,19.3,17.35,65.62,Да
0,circle,triangle,high,high,low,60.54,79.74,79.47,7.13,0,hexagon,triangle,medium,high,high,5.26,29.97,88.52,16.76,Нет
1,square,triangle,high,medium,high,3.67,31.03,95.07,49.34,1,hexagon,triangle,low,high,high,12.79,66.31,72.68,44.86,Да
0,triangle,circle,medium,low,high,21.08,11.07,22.63,33.24,0,triangle,circle,high,medium,low,38.72,41.28,87.5,91.04,Да
1,triangle,star,low,low,medium,17.63,18.43,76.55,5.32,1,star,circle,high,high,low,92.94,29.89,77.0,62.12,Да
1,square,triangle,medium,low,medium,32.8,67.52,43.7,54.48,0,triangle,triangle,high,low,high,84.42,62.14,13.96,40.75,Да
0,circle,star,high,low,medium,77.75,56.31,35.52,36.03,0,triangle,square,low,low,low,4.78,8.66,91.66,15.1,Нет
0,star,star,high,low,high,90.76,98.08,98.69,59.06,1,circle,triangle,medium,low,medium,51.23,78.98,77.12,72.6,Да
