obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_nom_2,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj1_qnt_4,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_nom_2,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,obj2_qnt_4,Collision
0,square,hexagon,star,low,high,low,18.79,42.14,30.19,9.78,83.51,0,star,hexagon,square,medium,medium,medium,65.66,32.52,1.21,69.56,99.24,Да
1,square,triangle,triangle,medium,high,medium,13.84,88.69,46.94,6.18,57.18,1,square,triangle,star,medium,medium,low,35.01,47.98,22.28,31.91,58.86,Да
1,triangle,hexagon,triangle,high,medium,low,20.87,31.34,9.66,69.78,63.08,1,square,star,circle,medium,low,medium,63.09,69.38,35.8,96.15,26.87,Да
1,circle,circle,hexagon,high,medium,medium,85.16,35.22,6.89,39.76,59.08,0,square,hexagon,hexagon,medium,medium,medium,72.9,29.31,98.88,6.07,35.77,Да
0,circle,square,star,high,high,low,54.8,99.48,53.38,38.21,45.64,1,circle,hexagon,hexagon,medium,low,medium,68.57,66.7,65.22,37.23,91.62,Да
0,hexagon,circle,triangle,medium,medium,low,89.19,45.1,1.22,21.31,14.73,1,star,star,circle,high,low,low,84.99,38.72,36.08,82.13,20.32,Да
0,triangle,hexagon,square,medium,medium,medium,90.89,94.75,70.34,60.21,20.24,0,triangle,square,triangle,medium,medium,medium,90.56,77.47,20.17,34.99,20.38,Да
1,star,triangle,triangle,high,high,high,15.07,27.4,14.19,14.84,32.78,1,circle,hexagon,star,low,medium,medium,33.52,48.06,22.68,54.59,57.06,Да
0,circle,star,star,low,medium,high,62.86,50.08,89.43,0.41,29.41,0,star,hexagon,hexagon,low,medium,high,7.89,54.14,4.95,13.45,33.21,Да
0,circle,square,hexagon,low,medium,high,5.12,38.27,85.03,1.41,52.16,0,triangle,star,triangle,medium,medium,medium,65.64,43.51,99.47,85.69,30.42,Нет
1,star,square,square,low,high,high,27.38,56.42,22.66,36.79,42.08,1,square,square,square,medium,low,low,11.03,13.29,98.22,93.12,41.03,Да
0,triangle,hexagon,triangle,medium,high,medium,17.33,89.84,23.51,71.88,63.69,0,circle,circle,hexagon,low,low,medium,88.4,17.12,1.12,98.4,83.11,Нет
1,circle,hexagon,circle,medium,low,low,83.87,99.09,3.67,60.26,84.03,0,triangle,hexagon,circle,low,low,medium,82.22,40.05,27.08,7.71,84.1,Да
1,star,square,circle,medium,high,medium,36.48,50.11,98.36,25.07,4.91,0,square,triangle,square,low,high,low,71.35,9.88,2.04,19.92,66.59,Да
1,hexagon,triangle,hexagon,low,low,medium,99.35,17.5,5.53,10.2,46.24,0,circle,star,square,medium,low,medium,92.62,14.02,30.17,49.5,57.73,Да
1,circle,square,square,high,medium,medium,14.13,5.05,47.96,36.18,21.56,0,triangle,hexagon,star,low,low,high,88.72,62.37,90.13,27.26,1.56,Да
1,star,triangle,circle,low,high,low,22.84,15.95,84.92,89.64,91.02,0,triangle,square,triangle,medium,high,medium,92.29,63.32,87.48,64.26,56.51,Да
0,square,circle,circle,high,medium,high,64.49,74.65,16.02,34.69,54.45,0,circle,triangle,star,medium,medium,low,73.54,12.74,68.49,84.54,95.41,Нет
0,circle,hexagon,triangle,high,high,medium,96.87,59.43,77.11,12.0,88.42,1,circle,circle,square,medium,medium,low,36.85,85.38,98.71,12.71,83.73,Нет
0,hexagon,triangle,star,medium,high,medium,73.34,74.88,16.88,89.12,67.03,0,triangle,triangle,star,medium,low,medium,4.77,85.67,74.6,0.32,14.44,Нет
0,star,square,triangle,low,high,low,12.58,95.4,30.46,32.4,13.53,1,hexagon,hexagon,circle,low,low,low,6.16,37.97,24.14,99.37,97.4,Да
1,star,circle,triangle,high,low,low,41.46,70.68,25.56,77.2,84.68,1,square,triangle,hexagon,high,high,high,79.31,49.8,83.49,45.04,21.66,Да
0,circle,square,hexagon,medium,high,medium,99.61,77.75,4.71,27.31,31.74,0,triangle,circle,circle,high,low,high,19.14,80.15,50.79,6.85,12.38,Нет
0,square,circle,triangle,medium,high,low,6.94,42.71,12.29,86.91,74.36,1,circle,square,square,high,medium,high,31.31,76.27,50.4,58.85,28.89,Да
1,star,star,square,low,low,medium,28.54,51.13,67.53,8.19,50.85,1,triangle,circle,star,low,medium,low,58.61,36.27,83.29,75.32,14.11,Да
1,star,circle,square,medium,high,medium,12.44,82.33,8.61,25.32,73.02,0,circle,circle,triangle,low,low,medium,13.11,31.71,53.43,80.12,22.47,Да
1,square,triangle,star,low,low,medium,82.04,63.91,97.56,72.75,52.76,1,square,star,triangle,medium,low,low,98.53,66.43,32.73,56.93,30.88,Да
1,hexagon,star,circle,medium,medium,low,83.36,53.55,26.09,39.45,92.8,1,circle,star,square,high,high,high,81.71,36.35,92.87,67.95,59.08,Да
0,circle,circle,circle,low,low,high,34.36,22.12,10.96,55.06,51.01,0,circle,circle,hexagon,low,high,low,58.47,68.95,7.36,47.63,61.38,Да
1,circle,circle,star,medium,medium,medium,33.59,60.28,37.24,27.7,6.07,0,hexagon,triangle,star,medium,low,high,90.85,12.96,65.78,61.98,53.44,Да
0,circle,triangle,star,high,high,medium,81.35,29.11,27.61,36.13,45.22,1,circle,triangle,circle,medium,high,low,49.36,67.2,78.54,95.16,29.82,Да
0,triangle,hexagon,triangle,low,low,medium,15.77,59.02,7.85,60.65,96.75,1,star,circle,circle,medium,medium,medium,89.69,78.51,5.12,98.75,95.34,Да
0,circle,hexagon,hexagon,high,medium,medium,82.21,46.39,65.66,79.24,78.96,1,star,triangle,triangle,medium,medium,medium,82.6,90.46,23.44,62.76,29.68,Да
0,square,hexagon,circle,low,medium,medium,9.67,10.17,77.77,89.2,63.15,0,hexagon,square,circle,medium,high,medium,1.41,45.62,22.32,58.39,40.1,Да
1,circle,star,circle,low,low,high,29.47,85.71,0.21,35.88,15.13,1,square,triangle,hexagon,medium,medium,medium,79.67,56.03,88.93,34.55,42.23,Да
0,hexagon,hexagon,star,low,high,medium,50.38,58.13,57.19,63.04,18.32,1,square,triangle,square,low,medium,high,78.39,28.89,65.03,32.42,2.24,Да
0,triangle,star,star,medium,medium,low,12.07,90.29,64.56,49.8,72.24,1,circle,circle,star,medium,medium,high,31.74,15.05,21.69,92.45,42.88,Да
1,square,hexagon,circle,high,low,high,7.47,92.7,98.34,65.63,73.07,1,hexagon,triangle,circle,low,medium,high,49.3,17.31,90.98,66.52,33.83,Да
0,square,triangle,circle,medium,medium,medium,27.0,51.76,66.03,62.19,37.34,1,hexagon,triangle,square,low,high,low,13.82,84.46,24.37,45.86,7.07,Да
1,hexagon,star,triangle,low,medium,high,58.62,67.81,29.88,62.02,99.45,1,hexagon,star,star,high,medium,low,66.66,54.15,66.2,66.59,81.11,Да
1,circle,hexagon,circle,high,low,medium,81.33,89.54,66.95,43.63,69.15,0,star,star,square,high,low,medium,67.44,37.63,45.24,12.09,71.17,Да
1,triangle,square,star,high,low,high,73.24,68.02,27.69,29.35,89.45,1,square,triangle,circle,medium,high,high,98.15,86.39,9.76,94.34,28.35,Да
1,triangle,hexagon,square,low,high,medium,54.75,24.39,13.96,42.12,4.63,0,star,triangle,square,medium,high,medium,72.28,11.38,75.32,52.23,26.06,Да
1,triangle,square,square,medium,high,low,66.11,25.85,74.14,83.71,62.36,0,square,circle,hexagon,high,medium,medium,44.73,59.42,32.77,33.41,90.47,Да
0,square,square,square,high,medium,medium,53.74,41.89,48.39,34.29,74.95,0,triangle,square,triangle,medium,low,low,18.03,79.08,36.0,1.33,18.91,Да
0,hexagon,circle,triangle,high,high,high,54.11,3.77,95.19,86.14,79.73,0,circle,star,star,low,medium,high,78.77,12.49,21.46,67.72,87.37,Да
0,square,hexagon,square,high,medium,low,1.6,37.1,6.22,16.63,67.24,0,triangle,hexagon,star,low,medium,high,35.38,12.05,80.43,96.96,7.78,Да
1,circle,circle,hexagon,medium,low,high,38.31,14.36,47.94,55.37,60.59,1,circle,triangle,hexagon,medium,high,medium,94.37,3.34,16.0,55.85,83.95,Да
0,star,circle,hexagon,high,low,high,55.88,82.71,25.1,10.91,74.61,0,circle,hexagon,square,high,medium,low,27.71,94.2,21.82,33.27,54.16,Да
0,triangle,star,triangle,low,high,medium,59.43,78.22,50.5,44.25,3.85,0,hexagon,circle,star,medium,low,low,19.66,69.22,40.67,41.83,77.59,Да
1,triangle,square,square,medium,medium,low,50.77,17.51,4.25,97.05,75.13,0,star,hexagon,triangle,high,high,low,62.04,7.14,14.88,56.87,9.29,Да
1,triangle,circle,star,low,high,medium,69.82,28.47,4.05,62.63,32.96,1,star,square,circle,low,low,low,91.56,67.13,11.28,68.88,42.0,Да
0,square,hexagon,triangle,high,medium,high,36.83,56.99,53.61,1.78,76.1,0,square,square,star,high,medium,high,14.11,30.36,52.17,18.33,45.03,Да
0,triangle,triangle,circle,low,medium,low,14.29,24.94,35.32,82.25,77.71,0,hexagon,circle,hexagon,high,medium,low,4.13,10.93,95.36,93.51,51.53,Да
1,triangle,hexagon,triangle,low,low,medium,3.19,5.55,2.3,50.06,27.66,0,star,star,hexagon,medium,low,low,96.74,99.22,80.18,41.43,62.78,Да
0,star,square,hexagon,medium,low,high,57.0,76.53,60.87,67.15,71.52,1,square,triangle,triangle,high,low,medium,13.67,17.99,17.71,62.45,38.94,Да
0,hexagon,star,star,medium,medium,low,49.72,9.11,44.39,64.21,32.89,0,square,hexagon,hexagon,high,medium,medium,60.75,79.85,58.76,91.14,44.74,Нет
0,circle,hexagon,square,medium,high,medium,23.59,67.78,97.7,18.85,72.48,0,square,circle,square,low,medium,medium,19.91,88.14,79.36,57.84,37.03,Да
0,square,hexagon,hexagon,high,high,low,22.15,14.99,83.25,40.56,18.99,0,star,square,star,high,medium,medium,16.77,53.03,14.49,68.35,69.87,Да
1,circle,circle,square,medium,high,low,58.14,0.77,73.02,21.49,7.77,0,circle,square,star,medium,high,low,15.6,97.6,8.19,63.32,90.84,Нет
0,hexagon,hexagon,square,medium,medium,medium,10.69,56.25,47.92,17.86,58.82,0,hexagon,circle,star,low,low,medium,71.0,11.99,89.11,24.8,11.43,Нет
1,circle,square,triangle,low,medium,high,13.59,28.47,48.49,55.7,19.31,0,hexagon,circle,square,high,high,high,75.96,96.09,24.5,96.29,28.75,Да
1,square,triangle,triangle,low,medium,medium,24.88,13.01,94.01,20.36,89.46,0,square,circle,square,high,low,low,11.98,7.07,49.79,47.24,21.97,Да
1,star,circle,hexagon,low,low,medium,88.46,68.5,73.16,20.14,15.83,0,square,hexagon,star,low,medium,low,13.66,47.73,20.87,9.84,93.94,Нет
0,circle,hexagon,square,medium,medium,low,70.51,64.41,9.02,62.65,60.71,0,square,square,star,high,medium,low,93.43,85.5,4.77,99.8,59.45,Да
0,hexagon,triangle,triangle,medium,high,medium,55.75,41.14,43.58,40.22,69.72,0,square,circle,hexagon,low,medium,medium,58.89,55.32,51.32,65.0,14.29,Да
0,square,hexagon,hexagon,high,medium,low,36.92,8.86,41.81,20.27,0.25,0,square,triangle,circle,low,medium,high,78.13,58.35,43.51,60.85,39.79,Нет
1,hexagon,star,square,low,medium,high,41.76,46.58,11.24,38.36,86.95,0,square,circle,square,medium,low,low,8.06,16.1,72.65,91.66,47.37,Да
0,circle,square,circle,high,low,low,17.19,10.42,84.56,57.94,72.67,0,hexagon,circle,hexagon,high,medium,high,5.24,98.43,85.74,54.19,62.3,Нет
1,square,star,circle,medium,low,medium,84.06,99.43,28.15,59.88,76.95,1,square,hexagon,star,low,low,high,39.62,23.11,14.16,36.04,21.53,Нет
0,circle,circle,hexagon,high,low,medium,18.19,23.47,37.37,89.81,5.63,1,circle,star,star,low,high,high,55.53,85.89,17.16,17.47,50.2,Нет
1,triangle,triangle,circle,medium,low,medium,76.06,0.31,97.97,93.02,35.21,1,triangle,square,star,medium,medium,medium,37.25,95.66,95.03,81.06,80.15,Нет
1,square,star,star,medium,high,high,23.95,22.0,68.21,20.3,64.23,0,star,circle,circle,medium,high,high,71.34,28.08,41.79,33.1,66.0,Да
1,circle,hexagon,hexagon,high,medium,medium,75.66,61.96,80.59,49.03,22.89,0,star,hexagon,square,medium,low,high,66.95,73.05,95.27,51.64,10.42,Да
1,square,star,hexagon,low,medium,medium,30.4,97.64,10.53,44.56,83.2,0,hexagon,star,star,low,low,medium,44.69,8.04,33.84,50.89,91.23,Нет
0,star,triangle,square,high,low,low,98.13,52.54,54.0,76.73,40.83,0,star,star,hexagon,low,low,medium,7.94,74.14,34.77,74.04,33.86,Нет
1,triangle,hexagon,star,low,high,medium,91.99,44.51,71.56,19.27,80.11,0,square,star,triangle,medium,high,low,59.55,48.43,70.7,68.42,42.45,Да
1,hexagon,circle,hexagon,low,high,low,87.63,99.23,81.33,22.61,87.61,1,circle,circle,triangle,medium,low,high,24.19,11.79,9.7,42.36,69.24,Да
0,circle,star,triangle,medium,low,high,18.12,16.5,88.48,15.82,47.55,1,hexagon,circle,circle,medium,low,low,38.58,89.46,41.3,42.6,46.13,Да
1,hexagon,square,hexagon,high,low,medium,8.39,19.78,8.99,73.23,22.72,1,hexagon,hexagon,square,medium,high,low,1.44,67.89,38.05,27.03,58.8,Да
0,circle,triangle,star,low,low,high,96.42,38.07,73.93,22.75,38.11,0,circle,square,square,low,medium,high,52.11,16.86,3.53,34.09,47.77,Да
0,square,square,hexagon,medium,medium,medium,43.57,74.75,9.82,41.97,49.94,0,square,hexagon,circle,medium,high,medium,69.9,53.28,31.26,71.15,30.78,Да
0,hexagon,hexagon,circle,low,low,medium,87.58,30.25,40.41,25.97,45.53,0,hexagon,star,triangle,low,high,low,57.75,32.59,39.85,56.23,44.09,Да
0,triangle,square,star,low,medium,medium,48.69,46.99,44.62,98.23,0.47,1,circle,triangle,triangle,medium,low,medium,75.16,71.06,5.8,5.1,31.16,Да
0,circle,triangle,triangle,low,low,low,64.92,93.93,28.67,64.8,8.45,1,square,square,star,high,high,low,99.94,62.75,2.01,50.82,44.86,Да
0,hexagon,triangle,star,medium,low,low,75.54,87.28,86.33,28.56,45.63,0,circle,hexagon,hexagon,high,low,high,63.26,18.95,59.99,95.5,20.25,Нет
0,circle,square,hexagon,low,high,low,53.47,94.7,58.64,11.6,43.69,0,square,square,star,low,medium,low,22.11,24.21,20.58,10.93,6.07,Нет
1,star,square,triangle,medium,high,medium,93.71,16.68,14.05,43.87,89.0,0,star,triangle,square,medium,low,low,57.23,70.45,36.26,10.49,69.88,Нет
1,star,hexagon,triangle,medium,medium,medium,4.8,48.21,37.27,18.12,27.67,1,circle,star,star,medium,high,low,24.51,67.52,8.01,66.78,12.59,Да
0,hexagon,square,triangle,low,medium,medium,83.49,71.31,7.88,16.72,97.74,0,square,hexagon,square,medium,high,medium,33.02,31.22,10.09,95.77,82.23,Нет
1,star,triangle,circle,low,high,low,68.78,73.29,49.46,29.5,97.25,1,triangle,square,star,medium,high,high,35.2,47.82,15.44,2.67,36.39,Да
0,triangle,square,star,medium,high,low,33.07,55.01,35.48,96.64,18.84,1,star,square,hexagon,high,medium,medium,52.0,46.72,2.98,34.45,24.89,Да
0,hexagon,circle,hexagon,low,medium,high,47.02,82.08,32.18,39.98,2.45,1,hexagon,circle,star,low,medium,high,52.37,12.44,76.24,6.7,40.98,Нет
1,square,triangle,circle,high,high,low,47.19,4.27,84.32,21.04,19.78,1,circle,star,star,high,low,high,66.73,62.11,90.62,26.58,14.96,Да
0,hexagon,triangle,triangle,low,medium,high,4.3,19.69,84.97,32.84,41.95,1,square,hexagon,star,high,high,low,43.77,26.44,52.21,55.45,84.9,Да
0,square,hexagon,hexagon,low,low,high,53.52,32.79,67.94,47.77,36.74,0,hexagon,star,square,medium,medium,medium,18.77,45.99,81.64,44.21,16.67,Да
0,star,hexagon,square,high,high,low,6.61,72.89,91.93,7.18,47.36,1,hexagon,circle,star,low,low,medium,49.1,7.18,13.56,36.33,49.38,Да
1,hexagon,star,hexagon,medium,medium,medium,51.61,90.17,65.47,30.5,69.18,1,hexagon,triangle,triangle,low,low,high,79.65,61.4,44.93,21.07,16.2,Да
1,triangle,hexagon,square,medium,low,low,21.51,52.89,61.9,14.32,51.81,0,hexagon,star,triangle,high,high,low,70.28,83.96,14.3,61.95,4.57,Да
1,star,circle,square,medium,high,high,83.36,70.82,9.37,9.03,34.48,0,square,circle,hexagon,high,high,low,11.53,56.96,99.53,57.58,79.77,Да
0,star,hexagon,triangle,medium,medium,medium,6.94,59.44,1.04,90.9,67.57,0,square,triangle,circle,medium,medium,high,94.83,59.68,5.81,66.31,55.74,Нет
1,star,star,square,high,medium,low,29.5,92.45,20.99,28.41,33.42,1,triangle,star,star,low,high,low,30.58,67.33,44.4,79.32,7.81,Да
0,square,triangle,circle,medium,medium,medium,40.86,90.01,78.68,20.91,35.27,1,triangle,triangle,star,high,medium,medium,58.65,19.63,11.22,72.95,89.29,Да
1,square,hexagon,triangle,high,medium,high,60.22,80.79,92.92,70.04,34.32,0,square,hexagon,square,high,medium,low,3.21,6.88,6.87,95.73,39.26,Нет
0,triangle,star,square,high,high,low,98.75,27.96,22.96,5.74,30.4,0,square,square,circle,high,medium,high,90.95,85.4,73.5,16.94,42.61,Да
1,square,hexagon,star,low,low,medium,12.94,37.31,16.86,97.32,70.05,0,triangle,triangle,circle,medium,low,high,68.36,84.66,8.01,95.14,49.49,Да
1,circle,hexagon,circle,medium,medium,high,37.28,41.64,83.56,98.5,17.5,1,square,square,star,medium,medium,medium,27.61,54.46,2.4,17.21,22.46,Да
1,circle,triangle,star,medium,medium,low,68.11,0.43,37.95,76.49,77.44,0,circle,hexagon,star,low,medium,low,68.33,19.71,94.96,84.28,55.08,Да
1,hexagon,star,hexagon,low,high,low,37.38,23.11,97.79,98.7,92.26,0,circle,triangle,star,medium,medium,high,29.25,81.72,18.48,78.84,25.0,Да
0,star,hexagon,circle,low,low,medium,24.08,71.38,96.08,25.61,27.63,1,circle,square,circle,low,low,medium,25.97,22.02,84.44,66.61,83.6,Да
0,circle,triangle,star,medium,high,medium,81.49,54.44,33.43,25.46,70.41,1,circle,triangle,triangle,high,high,medium,44.7,86.09,95.3,70.62,82.62,Да
1,square,star,star,high,high,medium,18.74,95.77,55.98,86.89,60.4,0,hexagon,circle,square,low,medium,high,60.01,42.38,75.2,69.15,47.71,Да
1,triangle,square,triangle,medium,high,low,33.65,2.92,67.97,60.75,29.95,1,circle,triangle,triangle,low,low,medium,20.93,5.75,10.38,52.99,53.18,Да
1,square,star,hexagon,low,high,medium,24.05,37.83,64.0,72.31,23.64,1,triangle,triangle,star,high,high,medium,74.29,81.69,17.05,3.27,99.29,Да
0,star,hexagon,circle,medium,medium,medium,96.06,70.73,97.54,1.38,94.39,0,hexagon,star,circle,high,low,low,57.81,56.06,17.91,57.96,79.54,Да
0,star,hexagon,circle,medium,medium,medium,83.63,13.37,35.91,46.39,69.71,0,triangle,star,triangle,medium,medium,high,0.75,31.84,65.39,38.91,6.29,Нет
0,circle,star,circle,medium,high,low,46.1,49.96,72.59,27.83,64.47,0,star,hexagon,circle,high,low,high,54.94,45.29,17.96,27.24,17.26,Да
0,circle,triangle,square,high,low,low,84.01,1.59,58.1,15.4,99.69,1,star,hexagon,star,high,low,low,42.09,88.62,3.0,49.01,59.61,Да
0,square,star,circle,high,low,high,68.26,18.02,52.06,51.88,35.34,1,square,hexagon,triangle,high,high,medium,66.94,20.32,45.86,84.81,37.17,Да
0,hexagon,hexagon,square,low,high,low,35.69,93.82,14.84,27.69,22.88,0,hexagon,square,circle,high,high,high,89.78,10.38,58.91,57.84,80.39,Нет
0,square,hexagon,triangle,high,medium,low,20.93,59.93,75.36,54.34,32.98,1,circle,hexagon,hexagon,medium,low,high,26.26,78.48,46.04,96.48,64.11,Да
1,circle,circle,square,high,medium,medium,36.06,75.92,39.76,7.82,17.01,0,star,hexagon,triangle,high,medium,high,67.37,62.17,48.91,42.06,99.07,Да
1,hexagon,triangle,hexagon,low,low,medium,51.82,10.22,12.93,79.77,92.5,1,hexagon,star,square,low,low,high,15.17,87.0,45.68,16.83,1.29,Нет
0,hexagon,circle,square,high,low,low,20.0,23.46,1.14,94.96,69.69,1,circle,triangle,circle,low,low,medium,8.56,31.34,26.54,31.47,43.84,Да
1,circle,hexagon,hexagon,low,high,low,27.35,19.19,14.85,62.94,60.5,0,star,hexagon,star,high,high,low,93.18,56.13,95.59,14.47,40.75,Да
0,square,triangle,hexagon,low,low,medium,64.68,27.48,69.04,14.28,80.66,0,square,hexagon,star,low,high,low,86.23,4.24,83.81,68.49,43.42,Да
0,triangle,triangle,hexagon,high,medium,medium,72.43,25.83,74.88,74.91,51.58,1,triangle,triangle,triangle,medium,high,low,50.14,84.67,32.29,15.95,88.52,Нет
0,circle,triangle,hexagon,medium,low,medium,45.61,56.35,4.59,87.84,19.08,1,square,star,star,high,high,medium,13.83,19.12,3.97,51.83,40.6,Да
1,square,star,circle,high,low,high,96.96,70.57,15.48,36.65,15.43,1,star,star,hexagon,high,high,medium,26.33,11.46,85.8,92.34,79.63,Да
0,triangle,star,hexagon,medium,medium,medium,30.51,54.84,99.92,51.38,52.26,1,triangle,triangle,square,medium,medium,high,56.74,48.46,74.22,43.39,63.26,Да
0,star,hexagon,star,high,high,high,91.17,29.91,41.39,6.37,80.55,1,star,star,triangle,high,medium,medium,65.18,74.49,8.12,40.27,48.77,Да
0,star,triangle,triangle,high,low,low,27.43,69.48,89.5,54.77,22.17,0,star,star,triangle,high,low,low,69.06,20.98,69.8,20.31,69.28,Нет
0,star,triangle,star,high,medium,medium,73.56,55.19,40.68,4.75,70.49,0,circle,circle,star,medium,high,low,74.78,23.35,45.26,75.38,22.91,Да
1,triangle,triangle,circle,medium,high,high,99.84,63.85,52.9,35.21,24.98,1,hexagon,square,circle,low,high,medium,20.99,31.56,13.04,30.43,14.23,Да
1,hexagon,star,hexagon,medium,low,medium,83.36,21.16,87.56,27.83,43.28,1,triangle,triangle,star,high,low,high,29.63,81.11,72.47,99.04,96.72,Да
1,star,hexagon,square,low,low,medium,47.53,95.96,98.99,18.29,6.12,1,square,square,circle,high,high,low,1.26,74.74,35.57,16.68,39.15,Да
1,star,triangle,circle,medium,high,low,12.46,32.77,7.1,85.3,50.32,0,triangle,triangle,star,high,low,medium,7.4,26.99,91.04,0.22,30.37,Да
1,hexagon,triangle,triangle,medium,low,high,96.63,36.97,63.22,60.34,16.93,0,hexagon,circle,circle,low,medium,low,30.95,25.51,4.29,53.94,26.53,Нет
0,triangle,square,square,medium,high,high,72.07,54.05,46.85,67.81,84.43,1,hexagon,triangle,circle,medium,medium,high,18.58,90.64,93.73,6.86,62.23,Да
1,triangle,circle,square,high,medium,medium,83.8,4.97,53.92,49.23,95.74,0,hexagon,triangle,hexagon,medium,medium,low,49.25,61.48,8.8,36.97,99.64,Да
1,hexagon,star,hexagon,medium,high,low,57.28,19.12,20.17,74.75,8.39,0,circle,triangle,hexagon,high,medium,low,84.87,22.5,3.62,45.16,89.49,Да
1,circle,square,triangle,high,high,low,47.83,81.27,89.44,37.01,53.38,0,star,circle,hexagon,medium,low,medium,72.3,14.04,58.18,24.83,40.05,Да
1,hexagon,hexagon,triangle,high,low,low,7.84,79.39,28.68,44.14,70.41,0,square,star,star,low,high,low,75.46,6.62,61.06,97.81,89.53,Да
1,square,circle,square,high,high,medium,6.2,14.18,13.94,8.32,6.53,0,square,hexagon,square,low,low,low,60.03,24.64,19.76,34.48,45.71,Да
1,square,hexagon,triangle,high,low,low,58.21,58.97,70.89,31.97,55.37,0,square,square,hexagon,high,high,medium,70.04,72.0,87.6,14.47,10.93,Да
0,circle,star,star,medium,high,low,18.88,6.63,98.04,10.56,93.67,1,triangle,square,triangle,medium,low,low,18.0,37.17,80.2,3.73,18.79,Да
1,circle,hexagon,hexagon,high,medium,low,67.49,7.46,24.04,48.16,52.65,1,circle,square,square,low,medium,medium,55.25,96.5,28.26,30.94,24.3,Нет
0,square,triangle,hexagon,medium,medium,high,95.71,79.96,46.9,93.87,62.1,1,circle,hexagon,triangle,low,medium,high,57.06,32.43,44.31,82.11,91.77,Да
1,hexagon,triangle,star,low,high,low,35.59,47.05,6.48,81.1,32.76,1,square,star,hexagon,low,medium,high,62.87,15.02,78.33,24.59,97.9,Да
0,triangle,hexagon,star,low,high,low,73.7,92.65,33.35,43.72,61.51,0,square,circle,triangle,low,medium,high,77.93,17.66,83.34,59.87,22.71,Нет
0,square,hexagon,triangle,high,low,medium,91.13,47.81,80.58,30.07,88.8,0,hexagon,triangle,star,medium,low,high,94.4,48.85,79.63,98.91,40.31,Да
0,hexagon,hexagon,square,low,medium,high,84.37,80.7,88.16,32.94,32.93,0,triangle,triangle,triangle,high,medium,high,71.17,93.75,26.79,34.36,98.15,Да
1,square,hexagon,triangle,low,low,low,8.39,63.88,23.44,47.27,77.22,0,hexagon,star,square,medium,high,medium,92.26,90.03,76.53,61.6,84.72,Да
0,triangle,triangle,star,low,low,low,67.74,43.06,54.74,24.28,57.07,0,star,circle,hexagon,high,high,medium,54.99,18.33,63.26,59.95,44.28,Да
1,square,square,hexagon,high,low,high,30.26,55.49,78.48,33.81,25.72,1,hexagon,triangle,triangle,low,medium,low,28.93,75.45,52.62,59.43,45.26,Да
0,square,square,hexagon,low,medium,high,90.29,93.42,1.85,49.23,39.14,0,star,circle,triangle,low,high,low,65.85,75.24,96.36,95.34,87.86,Да
0,triangle,hexagon,hexagon,high,high,low,17.08,7.59,21.23,84.11,35.79,1,star,star,triangle,low,low,high,98.09,16.53,59.8,78.59,2.93,Да
1,star,hexagon,triangle,medium,medium,high,22.25,52.95,3.73,9.54,46.84,1,hexagon,star,triangle,high,low,high,70.97,29.82,86.87,0.88,93.07,Да
0,square,circle,star,low,low,low,49.19,5.18,12.68,40.48,11.28,1,square,star,square,medium,low,low,96.9,7.6,75.23,2.79,8.94,Да
1,square,hexagon,square,high,low,high,33.05,55.54,17.77,19.04,15.09,1,hexagon,triangle,circle,low,low,high,2.24,7.49,4.51,4.0,90.14,Да
0,square,square,triangle,medium,low,low,35.94,60.69,2.96,63.7,37.84,0,star,circle,star,high,low,medium,25.84,44.21,26.69,36.46,6.41,Да
1,circle,star,hexagon,low,low,high,42.45,80.75,43.79,57.07,56.19,1,circle,square,hexagon,low,medium,medium,27.36,48.4,60.92,43.96,96.91,Да
0,circle,star,star,low,high,low,14.38,79.82,41.25,57.73,61.79,0,star,square,circle,high,medium,high,42.68,3.27,43.83,80.72,0.86,Нет
0,triangle,hexagon,square,high,low,high,9.59,1.01,29.17,53.28,91.04,1,triangle,triangle,star,medium,high,medium,3.08,96.62,95.55,63.63,96.49,Нет
0,hexagon,hexagon,circle,low,high,high,19.29,7.12,31.82,73.36,56.89,0,circle,hexagon,triangle,low,low,low,91.43,48.63,58.36,100.0,6.21,Нет
0,circle,star,triangle,low,high,low,53.41,68.45,53.71,15.41,72.98,0,hexagon,hexagon,circle,low,medium,medium,70.71,78.78,92.91,79.4,12.52,Да
0,triangle,circle,circle,high,low,medium,40.13,18.29,80.48,18.58,48.17,0,star,star,star,medium,high,high,8.39,63.49,20.59,87.35,96.29,Да
0,circle,square,star,medium,low,high,66.4,52.81,97.51,70.89,52.34,0,circle,circle,star,low,medium,medium,17.47,61.93,89.78,18.2,79.18,Да
0,hexagon,hexagon,circle,medium,high,low,69.31,23.17,81.69,13.18,58.99,0,square,square,circle,medium,low,high,60.31,30.31,53.71,64.14,83.98,Да
0,circle,hexagon,hexagon,low,high,medium,63.04,83.46,38.98,72.7,52.21,0,hexagon,star,triangle,medium,low,high,90.85,88.71,21.41,14.9,43.15,Да
